filename,Solve,Parse,ProofTerm,Steps
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.parser.TokenQueue.003.smt2,1.705,19.876,Proofterm: 54.534,891
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.032.smt2,1.112,4.752,Proofterm: 2.782,55
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ASTDecoration.004.smt2,1.403,8.206,Proofterm: 7.155,133
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ForStmt.008.smt2,2.111,36.281,Error: ../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ForStmt.008.smt2 maximum recursion depth exceeded,13709
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.util.Set.008.smt2,0.986,8.609,Proofterm: 7.020,102
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.UnaryExpr.012.smt2,1.340,12.779,Proofterm: 33.773,293
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.GenericVarDecl.004.smt2,0.963,20.214,Proofterm: 56.967,1289
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.PrintSpec.010.smt2,1.085,10.758,Proofterm: 14.294,226
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.util.Set.001.smt2,1.067,21.076,Proofterm: 47.086,1251
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.test.SupertypeTest.005.smt2,1.226,16.002,Proofterm: 35.041,606
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.072.smt2,0.214,6.413,Proofterm: 7.381,101
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.VarInitVec.011.smt2,1.247,14.362,Proofterm: 43.916,746
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.EvalStmt.003.smt2,1.125,14.232,Proofterm: 113.564,599
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.Tree.012.smt2,1.841,12.966,Proofterm: 30.844,516
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ImportDecl.002.smt2,0.877,6.484,Proofterm: 7.097,122
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.EnvForLocals.004.smt2,0.802,8.614,Proofterm: 17.479,167
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.reader.BinReader.003.smt2,0.602,8.368,Proofterm: 16.718,146
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.SimpleName.010.smt2,1.232,16.390,Proofterm: 36.909,700
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.LookAheadEnum.004.smt2,0.917,12.985,Proofterm: 16.056,501
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.reader.StandardTypeReader.011.smt2,0.773,15.470,Proofterm: 51.609,1039
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.parser.ParseExpr.014.smt2,0.901,27.428,Proofterm: 277.113,11466
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.ConstantExpr.001.smt2,1.444,26.635,Error: ../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.ConstantExpr.001.smt2 Timeout,8548
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.CompoundName.012.smt2,1.348,17.535,Proofterm: 51.839,1977
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.reader.CachedReader.008.smt2,1.672,3.771,Proofterm: 4.216,57
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.Tree.013.smt2,0.646,3.594,Proofterm: 5.470,32
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.test.Print.006.smt2,1.367,8.192,Proofterm: 14.815,210
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.Env.013.smt2,0.665,18.611,Proofterm: 45.235,1679
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.033.smt2,0.692,20.239,Proofterm: 88.786,4147
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.reader.DescriptorParser.001.smt2,4.123,27.578,Proofterm: 197.436,7352
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ConstructorDecl.007.smt2,0.930,13.191,Proofterm: 32.642,781
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.reader.ASTClassFileParser.015.smt2,0.768,14.702,Proofterm: 44.244,1896
