filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_UF/NEQ/NEQ004_size4.smt2,0.191,4.163,Proofterm: 30.101,9663
../smt-lib/QF_UF/NEQ/NEQ033_size4.smt2,1.713,89.040,Error: ../smt-lib/QF_UF/NEQ/NEQ033_size4.smt2 Timeout,22654
../smt-lib/QF_UF/NEQ/NEQ016_size5.smt2,1.009,7.288,Proofterm: 69.879,43068
../smt-lib/QF_UF/NEQ/NEQ031_size8.smt2,10.810,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ048_size6.smt2,5.503,24.611,Error: ../smt-lib/QF_UF/NEQ/NEQ048_size6.smt2 Timeout,167087
../smt-lib/QF_UF/NEQ/NEQ015_size6.smt2,121.409,PARSING ERROR (HolPy) maximum recursion depth exceeded,,
../smt-lib/QF_UF/NEQ/NEQ023_size4.smt2,0.404,5.386,Proofterm: 63.498,10089
../smt-lib/QF_UF/NEQ/NEQ016_size7.smt2,41.507,169.801,Error: ../smt-lib/QF_UF/NEQ/NEQ016_size7.smt2 Timeout,913442
../smt-lib/QF_UF/NEQ/NEQ032_size5.smt2,10.984,38.091,Error: ../smt-lib/QF_UF/NEQ/NEQ032_size5.smt2 Timeout,152317
../smt-lib/QF_UF/NEQ/NEQ041_size7.smt2,0.935,10.370,Proofterm: 202.104,20613
../smt-lib/QF_UF/NEQ/NEQ033_size3.smt2,0.455,30.711,Error: ../smt-lib/QF_UF/NEQ/NEQ033_size3.smt2 Timeout,10824
../smt-lib/QF_UF/NEQ/NEQ015_size4.smt2,6.236,PARSING ERROR (HolPy) Timeout,,
../smt-lib/QF_UF/NEQ/NEQ032_size3.smt2,0.137,3.659,Proofterm: 20.517,5912
../smt-lib/QF_UF/QG-classification/qg6/iso_icl006.smt2,0.230,3.817,Proofterm: 37.735,9703
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk005.smt2,2.503,11.410,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk005.smt2 Timeout,73465
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk010.smt2,0.144,3.761,Proofterm: 22.397,7528
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk010.smt2,2.498,10.611,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk010.smt2 Timeout,60104
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk007.smt2,7.293,20.137,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk007.smt2 Timeout,206210
../smt-lib/QF_UF/QG-classification/qg6/iso_brn015.smt2,0.186,4.287,Proofterm: 35.130,9191
../smt-lib/QF_UF/QG-classification/qg6/iso_icl005.smt2,0.166,4.446,Proofterm: 31.455,9437
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk006.smt2,2.743,12.270,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk006.smt2 Timeout,68148
../smt-lib/QF_UF/QG-classification/qg6/iso_icl003.smt2,0.231,4.452,Proofterm: 46.007,10910
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk012.smt2,14.390,21.056,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk012.smt2 Timeout,105131
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk003.smt2,0.221,4.244,Proofterm: 35.346,11615
../smt-lib/QF_UF/QG-classification/qg6/iso_brn_sk014.smt2,0.175,4.000,Proofterm: 27.863,9498
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk003.smt2,7.853,23.349,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk003.smt2 Timeout,222282
../smt-lib/QF_UF/QG-classification/qg6/iso_icl010.smt2,0.166,4.195,Proofterm: 23.409,7692
../smt-lib/QF_UF/QG-classification/qg6/iso_icl002.smt2,0.081,3.872,Proofterm: 18.108,5946
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk007.smt2,3.231,11.730,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk007.smt2 Timeout,77835
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk013.smt2,5.888,15.733,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk013.smt2 Timeout,96606
../smt-lib/QF_UF/QG-classification/qg6/iso_icl007.smt2,0.202,2.590,Proofterm: 26.527,9577
../smt-lib/QF_UF/QG-classification/qg6/gensys_brn_sk008.smt2,2.533,11.722,Proofterm: 282.264,61041
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk013.smt2,16.463,38.431,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk013.smt2 Timeout,290324
