filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-90/problem__005.smt2,0.051,0.984,Proofterm: 1.757,254,2022-05-08 12:07:00
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-20/problem__004.smt2,0.076,1.076,Proofterm: 4.610,313,2022-05-08 12:07:04
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-30/problem__006.smt2,0.049,1.141,Proofterm: 3.272,281,2022-05-08 12:07:02
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-50/problem__002.smt2,0.055,1.090,Proofterm: 2.454,251,2022-05-08 12:07:02
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-50/problem__006.smt2,0.044,1.354,Proofterm: 3.458,270,2022-05-08 12:07:03
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-40/problem__002.smt2,0.067,1.069,"Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-40/problem__002.smt2 la_generic: unexpected result ProofTerm(-17 >= 10 * x9 + -1 * x8 + -22 * x2 + -10 * x7 + -31 * x1 + 21 * x0 + -27 * x2 + x6 + -12 * x5 + -17 * x5, -32 >= 30 * x5 + -25 * x8 + 7 * x5 + -15 * x4 + 26 * x9 + -35 * x5 + 13 * x7 + x6 + -33 * x8 + 11 * x1, -25 >= 7 * x7 + 27 * x9 + 13 * x6 + -29 * x1 + -20 * x2 + 35 * x1 + -15 * x3 + -1 * x8 + 31 * x1 + 23 * x1, -31 >= 4 * x8 + -35 * x0 + 33 * x8 + -34 * x4 + 36 * x2 + -20 * x4 + 35 * x0 + -14 * x7 + -35 * x8 + 8 * x0, 12 >= 14 * x0 + 24 * x3 + 29 * x6 + 17 * x8 + 10 * x9 + -25 * x4 + 31 * x4 + x4 + 26 * x6 + -36 * x0, 20 >= 34 * x4 + -9 * x1 + 5 * x4 + -35 * x1 + -14 * x0 + -28 * x0 + 24 * x1 + -19 * x3 + -27 * x6 + 17 * x4, 15 >= 23 * x1 + 34 * x8 + -37 * x4 + -15 * x9 + 29 * x9 + 5 * x5 + -3 * x6 + -23 * x5 + 20 * x0, -18 >= 37 * x3 + 7 * x5 + -3 * x9 + 23 * x6 + -4 * x6 + -39 * x6 + -5 * x2 + -13 * x7 + 9 * x7 + 31 * x4, -2 >= 33 * x5 + 19 * x0 + 20 * x7 + -36 * x9 + -34 * x1 + -30 * x9 + 25 * x2 + 14 * x6 + -22 * x7 + 6 * x7, -24 >= 29 * x5 + 7 * x2 + -16 * x4 + -27 * x1 + 29 * x4 + -3 * x6 + -11 * x1 + -20 * x4 + 27 * x1, 15 >= 28 * x2 + -25 * x5 + 38 * x0 + -3 * x7 + 35 * x1 + 35 * x8 + -14 * x8 + -20 * x6 + -18 * x2 + -3 * x6 |- -618810249680300638 + (2 * x8 + 36 * x2 + -14 * x7 + 8 * x0 + -54 * x4) >= 0) 3.981554807978682",287,2022-05-08 12:07:03
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-60/problem__004.smt2,0.057,1.968,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-60/problem__004.smt2 currently lia_generic is not supported 1.9533983319997787,250,2022-05-08 12:07:02
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__031.smt2,0.102,2.308,Proofterm: 11.117,1393,2022-05-08 12:07:12
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__016.smt2,0.066,1.664,Proofterm: 8.574,1003,2022-05-08 12:07:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__034.smt2,0.103,2.184,Proofterm: 11.005,1393,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__034.smt2,0.096,2.079,Proofterm: 10.145,1393,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__031.smt2,0.083,2.074,Proofterm: 10.349,1393,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__023.smt2,0.189,2.039,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__023.smt2 currently lia_generic is not supported 9.707566251978278,1145,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__033.smt2,0.100,1.919,Proofterm: 10.081,1393,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__027.smt2,0.119,2.163,Proofterm: 9.576,1263,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__030.smt2,0.092,2.000,Proofterm: 9.535,1262,2022-05-08 12:07:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__033.smt2,0.146,1.723,Proofterm: 10.048,1393,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__032.smt2,0.065,1.876,Proofterm: 9.588,1392,2022-05-08 12:07:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__026.smt2,0.115,2.072,Proofterm: 9.259,1263,2022-05-08 12:07:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__029.smt2,0.116,2.180,Proofterm: 9.799,1263,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__023.smt2,0.070,1.654,Proofterm: 8.376,1133,2022-05-08 12:07:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__035.smt2,0.119,2.252,Proofterm: 11.099,1393,2022-05-08 12:07:13
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__027.smt2,0.075,1.617,Proofterm: 8.953,1263,2022-05-08 12:07:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__018.smt2,0.064,1.522,Proofterm: 7.322,1003,2022-05-08 12:07:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__032.smt2,0.064,1.699,Proofterm: 8.599,1393,2022-05-08 12:07:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__014.smt2,3.892,1.694,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__014.smt2 currently lia_generic is not supported 9.0114182169782,882,2022-05-08 12:07:18
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__025.smt2,0.077,1.619,Proofterm: 9.059,1133,2022-05-08 12:07:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__032.smt2,0.151,2.373,Proofterm: 15.797,1933,2022-05-08 12:07:18
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__024.smt2,0.044,1.489,Proofterm: 7.549,808,2022-05-08 12:07:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__016.smt2,0.052,1.445,Proofterm: 6.556,703,2022-05-08 12:07:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__025.smt2,0.091,1.523,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__025.smt2 currently lia_generic is not supported 6.609211619012058,814,2022-05-08 12:07:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__024.smt2,0.057,1.898,Proofterm: 7.078,808,2022-05-08 12:07:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__020.smt2,0.074,1.492,Proofterm: 6.287,703,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__019.smt2,0.091,1.520,Proofterm: 5.980,703,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__023.smt2,0.071,1.498,Proofterm: 6.767,808,2022-05-08 12:07:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__021.smt2,0.071,1.518,Proofterm: 7.712,808,2022-05-08 12:07:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__022.smt2,0.079,1.170,Proofterm: 6.132,808,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__011.smt2,0.051,1.975,Proofterm: 6.483,598,2022-05-08 12:07:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__022.smt2,0.057,1.601,Proofterm: 7.259,808,2022-05-08 12:07:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__025.smt2,0.033,1.047,Proofterm: 6.028,807,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__031.smt2,0.033,0.878,Proofterm: 3.399,612,2022-05-08 12:07:04
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__024.smt2,0.051,0.744,Proofterm: 2.817,448,2022-05-08 12:07:04
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__030.smt2,0.049,1.050,Proofterm: 3.925,533,2022-05-08 12:07:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__026.smt2,0.076,0.982,Proofterm: 4.008,532,2022-05-08 12:07:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__020.smt2,0.078,1.537,Proofterm: 4.027,369,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__011.smt2,0.055,1.017,Proofterm: 2.506,279,2022-05-08 12:07:04
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__016.smt2,0.073,1.026,Proofterm: 3.252,371,2022-05-08 12:07:04
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__034.smt2,0.049,1.587,Proofterm: 5.820,607,2022-05-08 12:07:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__025.smt2,0.047,0.924,Proofterm: 5.129,453,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__034.smt2,0.070,1.051,Proofterm: 5.621,612,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__031.smt2,0.037,0.897,Proofterm: 4.997,611,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__033.smt2,0.055,1.536,Proofterm: 4.726,604,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__027.smt2,0.072,0.995,Proofterm: 3.407,528,2022-05-08 12:07:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__024.smt2,0.060,0.961,Proofterm: 3.647,453,2022-05-08 12:07:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__030.smt2,0.043,0.872,Proofterm: 4.126,531,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__012.smt2,0.056,0.538,Proofterm: 2.063,286,2022-05-08 12:07:03
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__004.smt2,0.056,0.829,Proofterm: 1.254,106,2022-05-08 12:07:03
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__033.smt2,0.041,0.738,Proofterm: 3.653,613,2022-05-08 12:07:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__029.smt2,0.052,0.934,Proofterm: 4.424,527,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__028.smt2,0.046,0.982,Proofterm: 4.012,533,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__032.smt2,0.044,1.000,Proofterm: 5.112,611,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__026.smt2,0.067,1.136,Proofterm: 3.667,529,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__019.smt2,0.038,0.649,Proofterm: 2.574,365,2022-05-08 12:07:04
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__029.smt2,0.064,1.124,Proofterm: 3.344,528,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__035.smt2,0.057,0.909,Proofterm: 4.041,611,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__021.smt2,0.039,1.155,Proofterm: 3.395,448,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__035.smt2,0.054,0.819,Proofterm: 4.529,613,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__022.smt2,0.041,0.841,Proofterm: 3.986,450,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__021.smt2,0.063,0.954,Proofterm: 3.642,451,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__027.smt2,0.056,0.801,Proofterm: 3.125,531,2022-05-08 12:07:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__032.smt2,0.060,0.998,Proofterm: 4.487,610,2022-05-08 12:07:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__017.smt2,0.049,1.115,Proofterm: 3.549,372,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__028.smt2,0.034,0.853,Proofterm: 3.487,530,2022-05-08 12:07:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__016.smt2,0.103,0.717,Proofterm: 2.919,371,2022-05-08 12:07:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__025.smt2,0.034,0.623,Proofterm: 2.981,453,2022-05-08 12:07:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__031.smt2,0.100,1.932,Proofterm: 12.838,1663,2022-05-08 12:07:17
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__034.smt2,0.118,1.764,Proofterm: 12.944,1663,2022-05-08 12:07:17
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__031.smt2,0.123,2.132,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__031.smt2 currently lia_generic is not supported 11.98861199489329,1667,2022-05-08 12:07:16
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__033.smt2,0.087,1.626,Proofterm: 9.662,1663,2022-05-08 12:07:14
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__029.smt2,0.072,1.436,Proofterm: 9.835,1508,2022-05-08 12:07:13
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__022.smt2,0.096,1.403,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__022.smt2 currently lia_generic is not supported 7.620317874941975,1359,2022-05-08 12:07:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__032.smt2,0.112,2.140,Proofterm: 11.874,1663,2022-05-08 12:07:16
../smt-lib/QF_LIA/pb2010/normalized-j9028_2-unsat.smt2,3.879,0.481,Proofterm: 0.878,107,2022-05-08 12:07:09
../smt-lib/QF_LIA/pb2010/normalized-j602_7-unsat.smt2,3.239,0.612,Proofterm: 2.448,364,2022-05-08 12:07:10
../smt-lib/QF_LIA/pb2010/normalized-j12015_3-unsat.smt2,6.688,0.462,Proofterm: 1.030,143,2022-05-08 12:07:13
../smt-lib/QF_LIA/pb2010/normalized-j9048_1-unsat.smt2,4.650,0.437,Proofterm: 0.674,125,2022-05-08 12:07:10
../smt-lib/QF_LIA/pb2010/normalized-j9012_2-unsat.smt2,3.236,0.447,Proofterm: 0.825,116,2022-05-08 12:07:08
../smt-lib/QF_LIA/pb2010/normalized-j9015_10-unsat.smt2,3.707,0.578,Proofterm: 0.719,125,2022-05-08 12:07:09
../smt-lib/QF_LIA/pb2010/normalized-j6010_2-unsat.smt2,1.462,0.499,Proofterm: 0.500,71,2022-05-08 12:07:06
../smt-lib/QF_LIA/pb2010/normalized-j6030_9-unsat.smt2,3.229,0.515,Proofterm: 0.829,134,2022-05-08 12:07:08
../smt-lib/QF_LIA/pb2010/normalized-j308_1-unsat.smt2,0.439,0.397,Proofterm: 0.248,53,2022-05-08 12:07:04
../smt-lib/QF_LIA/pb2010/normalized-j1205_1-unsat.smt2,7.804,0.467,Proofterm: 0.792,143,2022-05-08 12:07:14
../smt-lib/QF_LIA/pb2010/normalized-j9014_1-unsat.smt2,4.591,0.428,Proofterm: 0.516,107,2022-05-08 12:07:10
../smt-lib/QF_LIA/pb2010/normalized-j9039_3-unsat.smt2,5.325,0.358,Proofterm: 0.659,107,2022-05-08 12:07:11
../smt-lib/QF_LIA/pb2010/normalized-j606_1-unsat.smt2,1.447,0.468,Proofterm: 0.262,62,2022-05-08 12:07:06
../smt-lib/QF_LIA/pb2010/normalized-j907_8-unsat.smt2,2.411,0.399,Proofterm: 0.785,98,2022-05-08 12:07:08
../smt-lib/QF_LIA/pb2010/normalized-j903_10-unsat.smt2,2.796,0.486,Proofterm: 0.671,107,2022-05-08 12:07:08
../smt-lib/QF_LIA/pb2010/normalized-j9010_6-unsat.smt2,4.918,0.476,Proofterm: 1.259,152,2022-05-08 12:07:11
../smt-lib/QF_LIA/pb2010/normalized-j6027_4-unsat.smt2,1.465,0.403,Proofterm: 0.434,80,2022-05-08 12:07:06
../smt-lib/QF_LIA/pb2010/normalized-j12023_3-unsat.smt2,9.372,0.542,Proofterm: 1.143,134,2022-05-08 12:07:16
../smt-lib/QF_LIA/pb2010/normalized-j6033_2-unsat.smt2,3.536,0.488,Proofterm: 1.250,125,2022-05-08 12:07:10
../smt-lib/QF_LIA/pb2010/normalized-j9035_1-unsat.smt2,18.312,1.022,Proofterm: 4.614,474,2022-05-08 12:07:31
../smt-lib/QF_LIA/pb2010/normalized-j603_2-unsat.smt2,1.668,0.362,Proofterm: 0.327,80,2022-05-08 12:07:07
../smt-lib/QF_LIA/pb2010/normalized-j12013_1-unsat.smt2,11.851,0.419,Proofterm: 0.781,161,2022-05-08 12:07:19
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_003.smt2,1.558,1.316,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_003.smt2 currently lia_generic is not supported 2.238671476021409,353,2022-05-08 12:07:10
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_017.smt2,2.541,1.517,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_017.smt2 currently lia_generic is not supported 2.46160450798925,416,2022-05-08 12:07:12
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_004.smt2,6.774,1.435,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_004.smt2 currently lia_generic is not supported 1.7675857790745795,350,2022-05-08 12:07:20
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_012.smt2,0.067,0.727,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_012.smt2 currently lia_generic is not supported 1.2783095790073276,337,2022-05-08 12:07:06
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_001.smt2,3.822,1.473,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_001.smt2 currently lia_generic is not supported 2.676209997967817,422,2022-05-08 12:07:15
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_006.smt2,0.337,0.858,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_006.smt2 currently lia_generic is not supported 1.6713478420861065,346,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_009.smt2,0.241,1.019,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_009.smt2 currently lia_generic is not supported 2.3979025699663907,341,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_018.smt2,2.512,1.608,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_018.smt2 currently lia_generic is not supported 1.8492467830656096,412,2022-05-08 12:07:12
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_005.smt2,1.975,0.799,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_005.smt2 currently lia_generic is not supported 1.824541290057823,347,2022-05-08 12:07:10
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_012.smt2,3.029,1.279,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_012.smt2 currently lia_generic is not supported 1.636220144922845,393,2022-05-08 12:07:13
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_004.smt2,0.854,0.858,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_004.smt2 currently lia_generic is not supported 1.5986276649637148,341,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_016.smt2,29.743,2.969,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_016.smt2 currently lia_generic is not supported 2.1632052719360217,416,2022-05-08 12:08:10
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_013.smt2,0.375,0.560,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_013.smt2 currently lia_generic is not supported 0.872363748960197,345,2022-05-08 12:07:06
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_003.smt2,2.958,1.343,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_003.smt2 currently lia_generic is not supported 2.1322915649507195,345,2022-05-08 12:07:13
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_015.smt2,4.061,1.431,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_015.smt2 currently lia_generic is not supported 1.6621781110297889,350,2022-05-08 12:07:15
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_013.smt2,0.420,0.888,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_013.smt2 currently lia_generic is not supported 1.5392580380430445,343,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_019.smt2,2.673,1.161,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_019.smt2 currently lia_generic is not supported 1.8320273460121825,419,2022-05-08 12:07:12
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_015.smt2,2.549,0.875,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_015.smt2 currently lia_generic is not supported 1.7136671680491418,405,2022-05-08 12:07:12
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_016.smt2,0.947,1.048,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_016.smt2 currently lia_generic is not supported 1.2932111679110676,347,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_002.smt2,0.551,0.881,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_002.smt2 currently lia_generic is not supported 2.0811311609577388,347,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_020.smt2,17.873,2.380,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_020.smt2 currently lia_generic is not supported 1.596213588025421,405,2022-05-08 12:07:44
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_011.smt2,0.407,1.498,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_011.smt2 currently lia_generic is not supported 1.4815061850240454,345,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_014.smt2,0.211,0.751,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_014.smt2 currently lia_generic is not supported 1.9010719959624112,331,2022-05-08 12:07:07
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_006.smt2,0.060,1.058,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_006.smt2 la_generic: unexpected result 1.9773227699333802,397,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_015.smt2,0.043,0.660,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_015.smt2 la_generic: unexpected result 2.659305747016333,329,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_014.smt2,8.508,1.578,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_014.smt2 currently lia_generic is not supported 1.8501754939788952,403,2022-05-08 12:07:25
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_004.smt2,5.379,1.263,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_004.smt2 currently lia_generic is not supported 2.906024608993903,413,2022-05-08 12:07:20
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_010.smt2,47.995,3.781,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_010.smt2 currently lia_generic is not supported 1.0125152610708028,356,2022-05-08 12:08:58
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_009.smt2,0.844,0.774,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_009.smt2 currently lia_generic is not supported 1.579659219016321,355,2022-05-08 12:07:09
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_007.smt2,0.186,0.811,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_007.smt2 currently lia_generic is not supported 2.011933765024878,320,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_002.smt2,12.052,1.735,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_002.smt2 currently lia_generic is not supported 2.019041797029786,415,2022-05-08 12:07:34
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_010.smt2,0.721,1.076,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_010.smt2 currently lia_generic is not supported 2.1806377780158073,413,2022-05-08 12:07:09
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_008.smt2,0.071,0.842,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_008.smt2 la_generic: unexpected result 2.5113064859760925,392,2022-05-08 12:07:08
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_007.smt2,4.535,1.194,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_007.smt2 currently lia_generic is not supported 2.2646345410030335,422,2022-05-08 12:07:17
