filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_LIA/nec-smt/small/checkpass_pwd/prp-8-18.smt2,16.790,14.609,Error: ../smt-lib/QF_LIA/nec-smt/small/checkpass_pwd/prp-8-18.smt2 Timeout 300.01398376293946,10285,2022-05-08 12:38:42
../smt-lib/QF_LIA/nec-smt/small/checkpass_pwd/prp-7-18.smt2,12.829,14.428,Error: ../smt-lib/QF_LIA/nec-smt/small/checkpass_pwd/prp-7-18.smt2 Timeout 300.0127213509986,9545,2022-05-08 12:38:37
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-19-26.smt2,64.585,32.667,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-19-26.smt2 Timeout 300.0181459550513,18716,2022-05-08 12:40:34
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-18-26.smt2,26.711,22.166,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-18-26.smt2 Timeout 300.01320659695193,10256,2022-05-08 12:39:19
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-18-24.smt2,27.849,20.314,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-18-24.smt2 Timeout 300.01530020602513,13029,2022-05-08 12:39:05
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-16-25.smt2,39.979,20.003,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-16-25.smt2 Timeout 300.01874612795655,11740,2022-05-08 12:39:38
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-27.smt2,43.016,27.208,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-27.smt2 Timeout 300.02175222698133,11856,2022-05-08 12:39:45
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-18-27.smt2,38.918,27.399,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-18-27.smt2 Timeout 300.0167159429984,12669,2022-05-08 12:39:54
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-22-28.smt2,54.139,34.506,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-22-28.smt2 Timeout 300.0188986971043,15314,2022-05-08 12:40:38
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-25.smt2,16.469,17.449,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-25.smt2 Timeout 300.01400346006267,9156,2022-05-08 12:38:46
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-28.smt2,58.277,30.107,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-28.smt2 Timeout 300.01803517795634,13294,2022-05-08 12:40:38
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-24.smt2,12.649,13.586,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-24.smt2 Timeout 300.01006465102546,7452,2022-05-08 12:38:34
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-18-25.smt2,23.109,16.791,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-18-25.smt2 Timeout 300.0127028860152,8804,2022-05-08 12:38:51
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-6-25.smt2,32.711,22.056,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-6-25.smt2 Timeout 300.01955601596273,14016,2022-05-08 12:39:24
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-6-26.smt2,60.836,22.947,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-6-26.smt2 Timeout 300.0167928430019,12786,2022-05-08 12:40:14
../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-26.smt2,31.083,21.722,Error: ../smt-lib/QF_LIA/nec-smt/med/int_from_list/prp-9-26.smt2 Timeout 300.0150687060086,10394,2022-05-08 12:39:15
../smt-lib/QF_LIA/nec-smt/med/checkpass_pwd/prp-8-20.smt2,44.982,20.944,Error: ../smt-lib/QF_LIA/nec-smt/med/checkpass_pwd/prp-8-20.smt2 Timeout 300.01905074401293,12169,2022-05-08 12:39:46
../smt-lib/QF_LIA/nec-smt/med/checkpass_pwd/prp-7-20.smt2,60.999,22.424,Error: ../smt-lib/QF_LIA/nec-smt/med/checkpass_pwd/prp-7-20.smt2 Timeout 300.02355596399866,15315,2022-05-08 12:40:07
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_4vars_3ite_unsat.smt2,16.313,16.603,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_4vars_3ite_unsat.smt2 currently lia_generic is not supported 3.1932774930028245,2387,2022-05-08 12:33:44
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_9vars_0ite_unsat.smt2,0.118,2.338,Proofterm: 18.895,1509,2022-05-08 12:33:20
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_3vars_1ite_unsat.smt2,0.223,0.896,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_3vars_1ite_unsat.smt2 currently lia_generic is not supported 3.353242672048509,465,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_4vars_0ite_unsat.smt2,0.100,0.885,Proofterm: 3.718,461,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_4vars_2ite_unsat.smt2,0.881,10.673,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_4vars_2ite_unsat.smt2 currently lia_generic is not supported 2.9977979380637407,1240,2022-05-08 12:33:13
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_6vars_2ite_unsat.smt2,5.758,52.589,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_6vars_2ite_unsat.smt2 currently lia_generic is not supported 6.237608178984374,1059,2022-05-08 12:34:12
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_3vars_0ite_unsat.smt2,0.119,0.549,Proofterm: 1.587,291,2022-05-08 12:33:01
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_7vars_3ite_unsat.smt2,4.702,46.927,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_7vars_3ite_unsat.smt2 currently lia_generic is not supported 8.919420009013265,1277,2022-05-08 12:34:36
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_6vars_0ite_unsat.smt2,0.156,1.681,Proofterm: 8.871,843,2022-05-08 12:33:09
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_8vars_2ite_unsat.smt2,9.113,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:16
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_5vars_0ite_unsat.smt2,0.094,0.935,Proofterm: 4.510,642,2022-05-08 12:33:04
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_3vars_0ite_unsat.smt2,0.092,0.546,Proofterm: 1.558,291,2022-05-08 12:33:01
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_5vars_3ite_unsat.smt2,7.753,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:09
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_8vars_0ite_unsat.smt2,0.106,2.319,Proofterm: 13.732,1280,2022-05-08 12:33:15
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_3vars_2ite_unsat.smt2,0.298,0.748,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_3vars_2ite_unsat.smt2 currently lia_generic is not supported 2.084798750001937,654,2022-05-08 12:33:02
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_6vars_0ite_unsat.smt2,0.073,1.450,Proofterm: 7.042,843,2022-05-08 12:33:07
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_3vars_0ite_unsat.smt2,0.058,0.888,Proofterm: 2.289,291,2022-05-08 12:33:02
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_4vars_0ite_unsat.smt2,0.027,0.944,Proofterm: 4.154,461,2022-05-08 12:33:04
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_3vars_1ite_unsat.smt2,0.070,0.790,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_3vars_1ite_unsat.smt2 currently lia_generic is not supported 1.5227325189625844,421,2022-05-08 12:33:01
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_9vars_0ite_unsat.smt2,0.114,2.855,Proofterm: 24.331,1509,2022-05-08 12:33:26
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_9vars_1ite_unsat.smt2,0.122,2.920,Proofterm: 18.327,1595,2022-05-08 12:33:20
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_5vars_2ite_unsat.smt2,10.979,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:13
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_3vars_2ite_unsat.smt2,0.176,1.236,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_3vars_2ite_unsat.smt2 currently lia_generic is not supported 1.560150314006023,782,2022-05-08 12:33:02
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_3vars_1ite_unsat.smt2,0.245,0.817,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_3vars_1ite_unsat.smt2 currently lia_generic is not supported 2.3175283879972994,476,2022-05-08 12:33:02
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_4vars_1ite_unsat.smt2,5.832,7.409,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_4vars_1ite_unsat.smt2 currently lia_generic is not supported 3.416435118066147,1442,2022-05-08 12:33:21
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_8vars_0ite_unsat.smt2,0.062,2.877,Proofterm: 11.853,1278,2022-05-08 12:33:14
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_6vars_0ite_unsat.smt2,0.103,1.505,Proofterm: 7.922,843,2022-05-08 12:33:08
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_4vars_2ite_unsat.smt2,50.448,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:51
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_3vars_0ite_unsat.smt2,0.146,0.741,Proofterm: 1.586,291,2022-05-08 12:33:01
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_7vars_0ite_unsat.smt2,0.138,1.547,Proofterm: 8.647,1059,2022-05-08 12:33:09
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_4vars_1ite_unsat.smt2,0.540,6.735,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_4vars_1ite_unsat.smt2 currently lia_generic is not supported 3.1462291160132736,1071,2022-05-08 12:33:10
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_7vars_0ite_unsat.smt2,0.133,1.892,Proofterm: 13.315,1061,2022-05-08 12:33:14
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_6vars_0ite_unsat.smt2,0.132,1.650,Proofterm: 9.274,843,2022-05-08 12:33:10
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_5vars_0ite_unsat.smt2,0.164,1.279,Proofterm: 4.492,642,2022-05-08 12:33:05
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_4vars_0ite_unsat.smt2,0.171,0.958,Proofterm: 2.786,461,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_8vars_0ite_unsat.smt2,0.081,2.195,Proofterm: 14.688,1280,2022-05-08 12:33:16
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_3vars_0ite_unsat.smt2,0.090,0.844,Proofterm: 1.273,291,2022-05-08 12:33:01
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_8vars_5ite_unsat.smt2,25.849,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:40
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_7vars_0ite_unsat.smt2,0.164,1.934,Proofterm: 9.449,1061,2022-05-08 12:33:10
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_8vars_0ite_unsat.smt2,0.100,2.473,Proofterm: 15.745,1280,2022-05-08 12:33:17
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_7vars_0ite_unsat.smt2,0.109,1.896,Proofterm: 10.606,1061,2022-05-08 12:33:12
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_8vars_1ite_unsat.smt2,0.073,2.798,Proofterm: 12.574,1349,2022-05-08 12:33:15
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_4vars_3ite_unsat.smt2,1.514,19.993,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_4vars_3ite_unsat.smt2 currently lia_generic is not supported 3.293220131075941,1181,2022-05-08 12:33:24
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_6vars_1ite_unsat.smt2,0.042,1.578,Proofterm: 7.159,899,2022-05-08 12:33:08
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_3vars_0ite_unsat.smt2,0.045,0.836,Proofterm: 2.363,291,2022-05-08 12:33:02
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_3vars_2ite_unsat.smt2,0.076,1.346,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_3vars_2ite_unsat.smt2 currently lia_generic is not supported 1.4583562769694254,780,2022-05-08 12:33:02
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_3vars_0ite_unsat.smt2,0.062,0.671,Proofterm: 1.610,291,2022-05-08 12:33:01
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_6vars_0ite_unsat.smt2,0.049,1.411,Proofterm: 6.844,843,2022-05-08 12:33:07
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_6vars_0ite_unsat.smt2,0.038,1.514,Proofterm: 5.964,833,2022-05-08 12:33:07
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_9vars_0ite_unsat.smt2,0.140,2.795,Proofterm: 16.307,1509,2022-05-08 12:33:18
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_7vars_0ite_unsat.smt2,0.069,1.720,Proofterm: 9.384,1047,2022-05-08 12:33:10
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_5vars_1ite_unsat.smt2,2.315,37.134,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_5vars_1ite_unsat.smt2 currently lia_generic is not supported 4.307788657955825,822,2022-05-08 12:33:44
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_5vars_0ite_unsat.smt2,0.070,1.255,Proofterm: 5.927,642,2022-05-08 12:33:06
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_9vars_0ite_unsat.smt2,0.132,2.780,Proofterm: 22.266,1509,2022-05-08 12:33:24
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_8vars_1ite_unsat.smt2,0.033,2.078,Proofterm: 13.174,1338,2022-05-08 12:33:14
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_5vars_0ite_unsat.smt2,0.116,1.342,Proofterm: 5.968,642,2022-05-08 12:33:07
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_9vars_0ite_unsat.smt2,0.098,2.306,Proofterm: 15.308,1506,2022-05-08 12:33:17
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_9vars_5ite_unsat.smt2,77.968,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:35:37
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_4vars_2ite_unsat.smt2,0.478,5.879,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_4vars_2ite_unsat.smt2 currently lia_generic is not supported 3.082396987010725,1148,2022-05-08 12:33:09
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_5vars_4ite_unsat.smt2,7.565,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:10
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_9vars_0ite_unsat.smt2,0.212,3.332,Proofterm: 20.910,1509,2022-05-08 12:33:24
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_3vars_2ite_unsat.smt2,0.140,1.962,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_3vars_2ite_unsat.smt2 currently lia_generic is not supported 1.6522850940236822,780,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_4vars_1ite_unsat.smt2,10.673,40.018,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_4vars_1ite_unsat.smt2 currently lia_generic is not supported 3.8339854549849406,982,2022-05-08 12:34:07
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_4vars_0ite_unsat.smt2,0.049,0.958,Proofterm: 3.453,461,2022-05-08 12:33:04
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_9vars_4ite_unsat.smt2,51.861,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:35:15
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_4vars_2ite_unsat.smt2,UNKNOWN PROOF (veriT),,,,2022-05-08 12:33:15
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_4vars_3ite_unsat.smt2,UNKNOWN PROOF (veriT),,,,2022-05-08 12:33:16
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_8vars_3ite_unsat.smt2,19.349,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:28
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_9vars_2ite_unsat.smt2,27.752,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:48
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_3vars_1ite_unsat.smt2,0.081,1.526,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_3vars_1ite_unsat.smt2 currently lia_generic is not supported 1.9237590190023184,421,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_3vars_2ite_unsat.smt2,0.118,1.023,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_3vars_2ite_unsat.smt2 currently lia_generic is not supported 1.979251479031518,774,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_8vars_0ite_unsat.smt2,0.046,1.769,Proofterm: 10.899,1260,2022-05-08 12:33:12
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_3vars_2ite_unsat.smt2,0.057,1.436,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_3vars_2ite_unsat.smt2 currently lia_generic is not supported 1.7710616120602936,780,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_4vars_3ite_unsat.smt2,0.459,6.261,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_4vars_3ite_unsat.smt2 currently lia_generic is not supported 3.0520454889629036,1187,2022-05-08 12:33:10
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_3vars_1ite_unsat.smt2,0.273,1.231,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_3vars_1ite_unsat.smt2 currently lia_generic is not supported 1.7673031290760264,486,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_7vars_1ite_unsat.smt2,0.065,1.670,Proofterm: 9.813,1130,2022-05-08 12:33:11
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_5vars_0ite_unsat.smt2,0.039,1.073,Proofterm: 4.029,628,2022-05-08 12:33:05
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_4vars_0ite_unsat.smt2,0.032,0.853,Proofterm: 2.265,461,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_4vars_1ite_unsat.smt2,UNKNOWN PROOF (veriT),,,,2022-05-08 12:33:06
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_4vars_2ite_unsat.smt2,UNKNOWN PROOF (veriT),,,,2022-05-08 12:33:14
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_4vars_3ite_unsat.smt2,UNKNOWN PROOF (veriT),,,,2022-05-08 12:33:14
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_5vars_0ite_unsat.smt2,0.062,0.943,Proofterm: 4.961,642,2022-05-08 12:33:06
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_4vars_0ite_unsat.smt2,0.046,0.911,Proofterm: 3.048,461,2022-05-08 12:33:04
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_3vars_2ite_unsat.smt2,0.294,1.715,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_3vars_2ite_unsat.smt2 currently lia_generic is not supported 2.145955002051778,654,2022-05-08 12:33:04
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_8vars_0ite_unsat.smt2,0.046,2.589,Proofterm: 15.395,1280,2022-05-08 12:33:18
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp10_4vars_0ite_unsat.smt2,0.032,0.834,Proofterm: 2.839,461,2022-05-08 12:33:04
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_6vars_0ite_unsat.smt2,0.030,1.082,Proofterm: 6.427,843,2022-05-08 12:33:08
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_5vars_0ite_unsat.smt2,0.094,1.097,Proofterm: 5.602,642,2022-05-08 12:33:07
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_4vars_1ite_unsat.smt2,5.674,7.169,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_4vars_1ite_unsat.smt2 currently lia_generic is not supported 4.281593241961673,1433,2022-05-08 12:33:21
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_7vars_2ite_unsat.smt2,9.064,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:16
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_9vars_0ite_unsat.smt2,0.148,2.505,Proofterm: 17.791,1495,2022-05-08 12:33:21
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp12_7vars_0ite_unsat.smt2,0.069,1.625,Proofterm: 11.422,1061,2022-05-08 12:33:13
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_5vars_1ite_unsat.smt2,39.795,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:35:08
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_4vars_1ite_unsat.smt2,0.276,5.029,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_4vars_1ite_unsat.smt2 currently lia_generic is not supported 2.947869192925282,1814,2022-05-08 12:33:09
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_3vars_1ite_unsat.smt2,0.043,0.780,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp6_3vars_1ite_unsat.smt2 currently lia_generic is not supported 1.5217259039636701,421,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp16_8vars_0ite_unsat.smt2,0.047,2.495,Proofterm: 17.860,1280,2022-05-08 12:33:21
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp4_9vars_1ite_unsat.smt2,0.056,2.732,Proofterm: 16.656,1592,2022-05-08 12:33:20
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_7vars_0ite_unsat.smt2,0.132,1.894,Proofterm: 12.256,1061,2022-05-08 12:33:15
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_4vars_3ite_unsat.smt2,5.787,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:34:10
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_4vars_2ite_unsat.smt2,1.778,31.974,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_4vars_2ite_unsat.smt2 currently lia_generic is not supported 3.4741299520246685,1240,2022-05-08 12:33:38
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_3vars_1ite_unsat.smt2,0.210,0.710,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp14_3vars_1ite_unsat.smt2 currently lia_generic is not supported 2.052191817900166,476,2022-05-08 12:33:03
../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_4vars_1ite_unsat.smt2,1.576,21.948,Error: ../smt-lib/QF_LIA/rings_preprocessed/ring_2exp8_4vars_1ite_unsat.smt2 currently lia_generic is not supported 3.740311397938058,1071,2022-05-08 12:33:28
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__002.smt2,0.046,0.883,Proofterm: 4.179,341,2022-05-08 12:33:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__003.smt2,0.103,0.786,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-10/problem__003.smt2 currently lia_generic is not supported 5.064589677029289,358,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-100/problem__006.smt2,0.066,0.659,Proofterm: 2.053,269,2022-05-08 12:33:03
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-90/problem__005.smt2,0.052,0.525,Proofterm: 1.657,254,2022-05-08 12:33:03
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-20/problem__004.smt2,0.060,0.987,Proofterm: 4.030,313,2022-05-08 12:33:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-30/problem__006.smt2,0.080,0.809,Proofterm: 2.982,281,2022-05-08 12:33:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-50/problem__002.smt2,0.066,0.605,Proofterm: 2.318,251,2022-05-08 12:33:04
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-50/problem__006.smt2,0.056,0.467,Proofterm: 2.455,270,2022-05-08 12:33:04
