filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-18-1-3-1-3.smt2,14.037,0.916,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-18-1-3-1-3.smt2 currently lia_generic is not supported,530
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-12-5-4-2-5.smt2,4.628,0.982,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-12-5-4-2-5.smt2 currently lia_generic is not supported,879
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-08-17-4-1-2-2.smt2,12.042,1.204,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-08-17-4-1-2-2.smt2 currently lia_generic is not supported,1598
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-11-20-5-2-5-3.smt2,13.004,1.024,Proofterm: 12.529,3982
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-15-4-1-4-1.smt2,0.390,0.784,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-15-4-1-4-1.smt2 currently lia_generic is not supported,1023
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-20-5-1-4-2.smt2,0.048,0.711,Proofterm: 3.806,582
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-17-1-5-1-5.smt2,14.483,0.828,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-17-1-5-1-5.smt2 currently lia_generic is not supported,527
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-09-3-4-4-3.smt2,29.268,0.536,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-09-3-4-4-3.smt2 currently lia_generic is not supported,1203
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-20-5-1-5-1.smt2,4.361,0.685,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-20-5-1-5-1.smt2 currently lia_generic is not supported,929
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-14-4-3-1-1.smt2,18.582,0.402,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-14-4-3-1-1.smt2 currently lia_generic is not supported,505
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-08-15-4-2-1-4.smt2,9.325,0.913,Proofterm: 7.488,1763
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-08-19-2-2-3-1.smt2,33.113,0.474,Proofterm: 6.028,1968
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-11-19-4-5-1-1.smt2,50.712,0.626,Proofterm: 9.890,4222
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-11-2-5-3-2.smt2,25.399,0.370,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-11-2-5-3-2.smt2 currently lia_generic is not supported,532
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-16-1-5-4-3.smt2,0.053,0.722,Proofterm: 2.662,587
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-09-16-3-4-1-5.smt2,37.794,0.519,Proofterm: 6.429,2646
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-09-20-5-5-1-5.smt2,24.773,0.620,Proofterm: 8.692,2641
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-05-5-2-3-5.smt2,23.814,0.469,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-05-5-2-3-5.smt2 currently lia_generic is not supported,1046
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-19-3-3-4-4.smt2,6.659,1.082,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-19-3-3-4-4.smt2 currently lia_generic is not supported,964
