filename,Solve,Parse,ProofTerm,Steps
../smt-lib/AUFLIA/20170829-Rodin/smt7466973812008670614.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt2817836648725864322.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt3537644573647047381.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt8931596844789015820.smt2,0.050,0.521,Proofterm: 0.478,186
../smt-lib/AUFLIA/20170829-Rodin/smt531751793053958769.smt2,0.088,0.313,Proofterm: 0.223,50
../smt-lib/AUFLIA/20170829-Rodin/smt7245409914863952227.smt2,0.045,1.193,Proofterm: 1.764,586
../smt-lib/AUFLIA/20170829-Rodin/smt8865956595536504355.smt2,0.034,0.290,Proofterm: 0.044,11
../smt-lib/AUFLIA/20170829-Rodin/smt6884874971925634308.smt2,0.057,0.633,Proofterm: 1.352,230
../smt-lib/AUFLIA/20170829-Rodin/smt5535024441001047054.smt2,0.035,0.522,Proofterm: 0.843,177
../smt-lib/AUFLIA/20170829-Rodin/smt1216202956579864973.smt2,0.091,0.484,Proofterm: 0.361,154
../smt-lib/AUFLIA/20170829-Rodin/smt7118093838775135944.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt962592699688307113.smt2,0.046,0.330,Proofterm: 0.338,69
../smt-lib/AUFLIA/20170829-Rodin/smt3401872867159656170.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt7127807059490977370.smt2,0.034,0.267,Proofterm: 0.048,9
../smt-lib/AUFLIA/20170829-Rodin/smt3605672765792013082.smt2,2.265,1.467,Proofterm: 6.581,1196
../smt-lib/AUFLIA/20170829-Rodin/smt2588978186370965894.smt2,0.454,1.916,Error: ../smt-lib/AUFLIA/20170829-Rodin/smt2588978186370965894.smt2 'NoneType' object has no attribute 'prop',2403
../smt-lib/AUFLIA/20170829-Rodin/smt1439926868366445963.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt1619196889778274434.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt912431621627473907.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6733391339078477137.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt3154552329626202329.smt2,0.047,0.534,Proofterm: 0.400,186
../smt-lib/AUFLIA/20170829-Rodin/smt1857914508354494859.smt2,8.716,2.841,Proofterm: 43.289,3140
../smt-lib/AUFLIA/20170829-Rodin/smt4478268210719529044.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt1768596582840751760.smt2,0.267,1.355,Proofterm: 2.488,1015
../smt-lib/AUFLIA/20170829-Rodin/smt1628477078675651658.smt2,0.057,0.748,Proofterm: 1.429,527
../smt-lib/AUFLIA/20170829-Rodin/smt7934139958564308856.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6697114415872057775.smt2,0.035,0.258,Proofterm: 0.064,6
../smt-lib/AUFLIA/20170829-Rodin/smt2204639994471250572.smt2,0.036,0.347,"Error: ../smt-lib/AUFLIA/20170829-Rodin/smt2204639994471250572.smt2 When matching ?A with !veriT_vr1::'D. !veriT_vr0::int. true
Trace:
?B --> ?A --- true --> (!veriT_vr1::'D. !veriT_vr0::int. true)
?A --- !veriT_vr1::'D. !veriT_vr0::int. true",52
../smt-lib/AUFLIA/20170829-Rodin/smt8642694619738413220.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt2831037351241848442.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt4041167648919500798.smt2,7.187,1.225,Proofterm: 3.330,936
../smt-lib/AUFLIA/20170829-Rodin/smt9171785252644320196.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt1238824674537984711.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt2968112963950155083.smt2,0.081,0.740,Proofterm: 0.907,523
../smt-lib/AUFLIA/20170829-Rodin/smt5113753215733627516.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt6225067006144487894.smt2,0.204,1.030,Proofterm: 2.188,787
../smt-lib/AUFLIA/20170829-Rodin/smt8564006066618575938.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt5594594643521216891.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt7628916202494003890.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt221709925196099658.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6458810512919238065.smt2,0.078,0.732,Proofterm: 0.696,292
../smt-lib/AUFLIA/20170829-Rodin/smt4327343499798430515.smt2,0.169,0.368,Proofterm: 0.060,5
