filename,Solve,Parse,Eval,Steps
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_msmie.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_counter_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_telephony.2.prop1_ab_reg_max.smt2,0.723,4.017,Eval: 1.749.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synapse.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cyclic_scheduler.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_BufAl_ab_fp_max.smt2,2.991,5.893,Eval: 1.157.,2232
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.2.prop1_ab_fp_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sdlx_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rushhour.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.4.prop4_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synapse.2.prop1_ab_reg_max.smt2,2.725,4.857,Eval: 0.737.,729
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.3.prop3_ab_reg_max.smt2,1.611,6.485,Eval: 1.076.,623
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_at.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_at.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_v_Unidec_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.3.prop1_ab_reg_max.smt2,1.689,6.101,Eval: 0.466.,416
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_telephony.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_blocks.3.prop1_ab_reg_max.smt2,1.829,5.422,Eval: 0.800.,286
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pouring.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_resistance.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_schedule_world.2.prop1_ab_reg_max.smt2,0.522,4.757,Eval: 1.716.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.4.prop5_ab_reg_max.smt2,2.584,4.040,Eval: 0.924.,743
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lifts.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.6.prop6_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lann.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.6.prop1_ab_reg_max.smt2,3.428,3.432,Eval: 0.706.,517
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synapse.3.prop1_ab_reg_max.smt2,0.490,3.080,Eval: 1.561.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_b02_ab_reg_max.smt2,0.307,3.871,Eval: 1.390.,41
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_production_cell.5.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.4.prop1_ab_reg_max.smt2,2.423,3.510,Eval: 0.737.,312
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_segments_ab_reg_max.smt2,0.524,6.219,Eval: 1.078.,198
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.7.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.6.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.6.prop3_ab_reg_max.smt2,0.516,3.587,Eval: 1.618.,69
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.2.prop1_ab_reg_max.smt2,1.585,4.540,Eval: 0.817.,410
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.2.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_hanoi.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.1.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.1.prop2_ab_reg_max.smt2,0.533,2.714,Eval: 1.822.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport.8.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lann.7.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_diagonal_v_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sw_loop_ab_fp_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.1.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_fischer.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lifts.7.prop1_ab_reg_max.smt2,3.551,4.054,Eval: 1.155.,2086
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.1.prop6_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_fischer.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_at.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_fischer.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_hanoi.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lann.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bakery.8.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.5.prop1_ab_reg_max.smt2,2.772,1.791,Eval: 1.467.,6726
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_resistance.1.prop2_ab_cti_max.smt2,0.943,4.028,Eval: 0.865.,733
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sw_sym_ex_v_ab_reg_max.smt2,0.840,3.188,Eval: 1.169.,60
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cyclic_scheduler.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.8.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_segments_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.2.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_diagonal_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.2.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_plc.2.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synapse.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_train-gate.1.prop1_ab_reg_max.smt2,0.429,2.705,Eval: 1.089.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bakery.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.2.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_hanoi.3.prop1_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.2.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lup.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_Heap_ab_fp_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_BufAl_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport_nonatomic.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.2.prop2_ab_reg_max.smt2,0.234,1.329,Eval: 1.472.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_telephony.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_exit.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_krebs.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_loyd.1.prop1_ab_reg_max.smt2,0.184,2.512,Eval: 0.983.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.1.prop6_ab_reg_max.smt2,2.385,2.775,Eval: 0.740.,482
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lifts.8.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pj_icu_ab_reg_max.smt2,0.987,4.532,Eval: 1.274.,602
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_train-gate.5.prop1_ab_reg_max.smt2,1.909,3.226,Eval: 0.778.,311
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.4.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_at.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_elevator_planning.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.5.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_collision.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.1.prop4_ab_reg_max.smt2,1.886,3.037,Eval: 0.782.,373
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.5.prop2_ab_reg_max.smt2,0.414,2.150,Eval: 1.080.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lann.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_usb_phy_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bakery.8.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_collision.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.1.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.2.prop3_ab_reg_max.smt2,1.573,3.932,Eval: 0.580.,334
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sokoban.2.prop1_ab_fp_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rether.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_szymanski.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.2.prop2_ab_reg_max.smt2,1.836,4.080,Eval: 0.787.,611
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_msmie.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.1.prop2_ab_reg_max.smt2,1.830,4.626,Eval: 0.804.,383
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_plc.4.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.1.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_msmie.4.prop1_ab_reg_max.smt2,1.164,2.881,Eval: 0.139.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.6.prop1_ab_reg_max.smt2,0.428,1.803,Eval: 0.738.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_krebs.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synabs2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_b02_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_protocols.4.prop1_ab_reg_max.smt2,0.756,2.400,Eval: 0.224.,38
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_TreeArb_ab_reg_max.smt2,2.616,4.941,Eval: 1.183.,1593
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lup.3.prop1_ab_reg_max.smt2,0.686,4.313,Eval: 1.173.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_seq_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_synapse.5.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_loyd.2.prop1_ab_reg_max.smt2,0.836,2.833,Eval: 0.096.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sw_loop_v_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lifts.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_itc99_b13_ab_cti_max.smt2,1.146,5.773,Eval: 1.185.,1101
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_driving_phils.1.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sw_state_machine_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sokoban.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.5.prop6_ab_reg_max.smt2,1.246,4.084,Eval: 0.900.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_elevator_planning.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.3.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_filters.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sokoban.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pipeline_ab_cti_max.smt2,0.306,4.342,Eval: 0.913.,67
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_plc.2.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_driving_phils.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.4.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_adding.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_krebs.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.8.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_rushhour.4.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_krebs.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lifts.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.2.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_production_cell.3.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_msmie.2.prop1_ab_reg_max.smt2,0.902,4.025,Eval: 1.217.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.6.prop1_ab_reg_max.smt2,0.566,3.878,Eval: 0.079.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_Arbiter_ab_reg_max.smt2,1.155,4.360,Eval: 0.840.,219
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_iprotocol.2.prop1_ab_reg_max.smt2,0.404,2.210,Eval: 1.097.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cav14_example_v_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_itc99_b12_ab_br_max.smt2,2.798,4.374,Eval: 1.164.,1238
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.2.prop6_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_anderson.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.1.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.3.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bridge.1.prop1_ab_reg_max.smt2,0.338,4.787,Eval: 1.177.,41
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_counter_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_elevator.4.prop1_ab_reg_max.smt2,0.546,3.078,Eval: 1.129.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_eq_sdp_v2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.6.prop3_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp2.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_elevator_planning.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lup.2.prop1_ab_reg_max.smt2,1.635,4.435,Eval: 1.134.,2041
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_b04_ab_reg_max.smt2,0.187,2.663,Eval: 1.290.,81
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_Vending_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp.4.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bakery.7.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_leader_election.3.prop1_ab_reg_max.smt2,1.895,3.498,Eval: 1.148.,832
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.1.prop4_ab_reg_max.smt2,0.296,1.227,Eval: 0.109.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_mcs.6.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_train-gate.2.prop1_ab_reg_max.smt2,0.727,4.345,Eval: 0.234.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lifts.6.prop1_ab_reg_max.smt2,3.844,3.771,Eval: 0.864.,2086
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_mpeg_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cache_coherence_three_ab_reg_max.smt2,0.685,3.267,Eval: 0.849.,94
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_frogs.2.prop1_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_cambridge.7.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_loyd.3.prop1_ab_reg_max.smt2,0.469,2.019,Eval: 0.064.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_AR_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.1.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_needham.3.prop4_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_blocks.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pgm_protocol.6.prop2_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_pj_icu_ab_fp_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lup.4.prop1_ab_reg_max.smt2,0.654,2.976,Eval: 1.250.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_peg_solitaire.1.prop1_ab_br_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_firewire_tree.4.prop2_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_v_DAIO_ab_reg_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_elevator.3.prop1_ab_reg_max.smt2,0.411,1.754,Eval: 3.051.,36
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_sw_ball2004_1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_gear.1.prop4_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_production_cell.2.prop1_ab_reg_max.smt2,0.276,5.401,Eval: 0.247.,41
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_counter_v_ab_reg_max.smt2,0.148,2.073,Eval: 2.833.,72
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_brp.6.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_msmie.3.prop1_ab_reg_max.smt2,0.748,2.209,Eval: 1.523.,31
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_extinction.3.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lamport_nonatomic.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_h_b05_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bridge.2.prop1_ab_reg_max.smt2,0.326,2.027,Eval: 1.095.,41
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_lup.2.prop1_ab_cti_max.smt2,sat,,,
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_loyd.1.prop1_ab_br_max.smt2,1.573,5.218,Eval: 1.131.,1352
../smt-lib/QF_UF/2018-Goel-hwbench/QF_UF_bakery.4.prop1_ab_reg_max.smt2,sat,,,
