filename,Solve,Parse,Eval,Steps
../smt-lib/UF/sledgehammer/TypeSafe/uf.975374.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.766094.smt2,unknown,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1439516.smt2,0.402,0.342,Eval: 0.077.,73
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.763524.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1477206.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.913303.smt2,0.342,0.733,Eval: 0.455.,321
../smt-lib/UF/sledgehammer/TypeSafe/uf.899319.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.620240.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.680356.smt2,unknown,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1140253.smt2,0.174,0.393,Eval: 0.093.,80
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1418887.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1412484.smt2,0.054,1.009,Eval: 0.481.,529
../smt-lib/UF/sledgehammer/TypeSafe/uf.704447.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1262603.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.923274.smt2,0.201,0.316,Eval: 0.074.,73
../smt-lib/UF/sledgehammer/TypeSafe/uf.849767.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1457388.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1003498.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1250331.smt2,0.073,0.240,Eval: 0.037.,3
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1035433.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1279459.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.742711.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.632551.smt2,0.181,0.553,Eval: 0.180.,168
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1489587.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1208248.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1334997.smt2,timeout,,,
